1,2,3,4,5,6,7,8,9,10,Pattern
0,0.62,0.47,0.62,0.57,0.63,0.61,0.97,0.83,1,10
0,0.39,0.24,0.56,0.44,0.65,0.6,0.84,0.81,1,10
0,0.2,0.12,0.49,0.4,0.75,0.54,0.82,0.75,1,10
0,0.53,0.45,0.6,0.57,0.62,0.61,0.93,0.89,1,10
0,0.54,0.2,0.6,0.54,0.67,0.59,0.91,0.87,1,10
0,0.41,0.35,0.6,0.54,0.64,0.6,0.89,0.85,1,10
0,0.05,0.02,0.23,0.2,0.69,0.57,0.87,0.75,1,10
0,0.6,0.23,0.6,0.46,0.64,0.6,0.9,0.83,1,10
0,0.31,0.24,0.54,0.47,0.66,0.59,0.83,0.77,1,10
0,0.29,0.22,0.56,0.51,0.63,0.61,0.93,0.89,1,10
0,0.46,0.18,0.6,0.54,0.63,0.61,0.87,0.77,1,10
0,0.49,0.37,0.54,0.51,0.63,0.61,0.94,0.86,1,10
0,0.23,0.18,0.45,0.35,0.64,0.6,0.85,0.75,1,10
0,0.59,0.23,0.65,0.55,0.66,0.59,0.87,0.83,1,10
0,0,0,0.62,0.53,0.63,0.61,0.95,0.82,1,10
0,0.14,0.09,0.53,0.36,0.77,0.52,0.96,0.79,1,10
0,0.06,0.05,0.46,0.37,0.7,0.57,0.84,0.8,1,10
0,0.53,0.41,0.59,0.52,0.63,0.61,0.87,0.83,1,10
0,0.33,0.28,0.62,0.49,0.66,0.59,0.92,0.87,1,10
0,0.37,0.32,0.62,0.55,0.63,0.61,0.9,0.79,1,10
0,0.43,0.27,0.58,0.46,0.64,0.6,0.97,0.89,1,10
0,0.27,0.23,0.58,0.45,0.64,0.61,0.93,0.85,1,10
0,0.49,0.37,0.52,0.5,0.64,0.61,0.93,0.81,1,10
0,0.07,0.05,0.12,0.11,0.67,0.59,0.96,0.82,1,10
0,0.32,0.12,0.5,0.41,0.64,0.61,0.87,0.81,1,10
0,0.39,0.3,0.62,0.55,0.63,0.61,0.98,0.84,1,10
0,0.09,0.07,0.49,0.43,0.64,0.61,0.91,0.87,1,10
0,0.61,0.38,0.62,0.58,0.63,0.61,0.9,0.79,1,10
0,0.01,0.01,0.3,0.19,0.66,0.59,0.88,0.77,1,10
0,0.37,0.23,0.62,0.47,0.66,0.59,0.88,0.84,1,10
0,0.4,0.25,0.5,0.41,0.65,0.6,0.97,0.83,1,10
0,0.33,0.21,0.52,0.45,0.63,0.61,0.92,0.85,1,10
0,0.59,0.51,0.62,0.59,0.63,0.61,0.86,0.8,1,10
0,0.56,0.22,0.61,0.51,0.63,0.61,0.85,0.82,1,10
0,0.27,0.21,0.49,0.42,0.65,0.6,0.86,0.8,1,10
0,0.39,0.15,0.62,0.51,0.65,0.6,0.89,0.78,1,10
0,0.08,0.07,0.56,0.49,0.64,0.6,0.96,0.88,1,10
0,0.37,0.14,0.46,0.39,0.69,0.57,0.96,0.87,1,10
0,0.46,0.18,0.62,0.45,0.72,0.55,0.94,0.88,1,10
0,0.42,0.36,0.58,0.52,0.63,0.61,0.87,0.81,1,10
0,0.55,0.34,0.63,0.56,0.63,0.61,0.87,0.81,1,10
0,0.42,0.32,0.63,0.58,0.63,0.61,0.96,0.88,1,10
0,0.56,0.48,0.6,0.57,0.65,0.6,0.82,0.79,1,10
0,0.46,0.28,0.58,0.54,0.64,0.6,0.86,0.8,1,10
0,0.41,0.35,0.6,0.54,0.64,0.6,0.97,0.88,1,10
0,0.01,0.01,0.62,0.38,0.69,0.57,0.99,0.83,1,10
0,0.41,0.26,0.64,0.55,0.66,0.59,0.99,0.89,1,10
0,0.53,0.45,0.63,0.59,0.64,0.61,0.98,0.92,1,10
0,0.44,0.17,0.52,0.47,0.64,0.6,0.96,0.88,1,10
0,0.09,0.03,0.35,0.3,0.72,0.56,0.89,0.81,1,10
0,0.31,0.12,0.49,0.35,0.78,0.52,0.93,0.83,1,10
0,0.54,0.33,0.61,0.57,0.63,0.61,0.9,0.86,1,10
0,0.56,0.42,0.57,0.55,0.63,0.61,0.91,0.87,1,10
0,0.61,0.47,0.62,0.58,0.62,0.62,0.95,0.9,1,10
0,0.62,0.24,0.64,0.55,0.66,0.59,0.88,0.83,1,10
0,0.5,0.38,0.53,0.5,0.63,0.61,0.85,0.76,1,10
0,0.24,0.15,0.41,0.35,0.66,0.59,0.89,0.78,1,10
0,0.29,0.25,0.51,0.45,0.64,0.61,0.97,0.88,1,10
0,0.57,0.22,0.58,0.53,0.63,0.61,0.92,0.85,1,10
0,0.62,0.47,0.62,0.6,0.62,0.62,0.87,0.77,1,10
0,0.08,0.03,0.35,0.27,0.83,0.49,0.84,0.79,1,10
0,0.05,0.03,0.32,0.21,0.66,0.59,0.83,0.8,1,10
0,0.33,0.28,0.57,0.46,0.67,0.59,0.88,0.77,1,10
0,0.56,0.48,0.58,0.56,0.64,0.61,0.87,0.77,1,10
0,0.57,0.43,0.58,0.55,0.63,0.61,0.99,0.85,1,10
0,0.09,0.07,0.58,0.51,0.69,0.58,0.96,0.91,1,10
0,0.51,0.32,0.55,0.46,0.67,0.59,0.93,0.85,1,10
0,0.08,0.06,0.6,0.39,0.66,0.59,1,0.94,1,10
0,0.62,0.24,0.62,0.53,0.63,0.61,0.99,0.84,1,10
0,0.26,0.1,0.55,0.45,0.72,0.55,0.9,0.82,1,10
0,0.58,0.36,0.62,0.56,0.65,0.6,0.9,0.86,1,10
0,0.52,0.32,0.54,0.49,0.64,0.6,0.98,0.89,1,10
0,0.2,0.08,0.33,0.3,0.82,0.49,0.97,0.9,1,10
0,0.37,0.28,0.6,0.56,0.62,0.61,0.83,0.78,1,10
0,0.08,0.06,0.53,0.47,0.67,0.59,0.91,0.87,1,10
0,0.44,0.33,0.61,0.54,0.63,0.61,0.86,0.8,1,10
0,0.59,0.51,0.6,0.56,0.62,0.61,0.94,0.86,1,10
0,0.3,0.18,0.59,0.53,0.63,0.61,0.99,0.93,1,10
0,0.01,0,0.47,0.4,0.75,0.54,0.81,0.77,1,10
0,0.54,0.46,0.62,0.6,0.63,0.61,0.93,0.81,1,10
0,0.55,0.47,0.62,0.6,0.62,0.62,0.82,0.79,1,10
0,0.23,0.14,0.55,0.4,0.69,0.58,0.93,0.84,1,10
0,0,0,0.07,0.04,0.97,0.4,0.99,0.76,1,10
0,0.1,0.08,0.42,0.34,0.79,0.51,1,0.88,1,10
0,0.07,0.06,0.55,0.36,0.77,0.52,0.93,0.87,1,10
0,0.27,0.1,0.63,0.43,0.74,0.55,0.96,0.9,1,10
0,0.55,0.47,0.58,0.55,0.63,0.61,0.95,0.87,1,10
0,0.35,0.13,0.59,0.41,0.68,0.58,0.92,0.87,1,10
0,0.49,0.42,0.54,0.51,0.63,0.61,0.97,0.88,1,10
0,0.03,0.02,0.12,0.1,0.78,0.52,0.79,0.75,1,10
0,0.34,0.21,0.6,0.45,0.72,0.55,0.83,0.79,1,10
0,0.01,0.01,0.69,0.43,0.74,0.55,0.85,0.73,1,10
0,0.6,0.46,0.61,0.57,0.63,0.61,1,0.85,1,10
0,0.38,0.24,0.52,0.48,0.7,0.57,0.96,0.9,1,10
0,0.51,0.19,0.61,0.52,0.65,0.6,0.88,0.81,1,10
0,0.43,0.17,0.54,0.45,0.63,0.61,0.89,0.85,1,10
0,0.23,0.19,0.63,0.46,0.71,0.56,0.97,0.91,1,10
0,0.03,0.01,0.44,0.34,0.79,0.51,0.9,0.81,1,10
0,0.19,0.12,0.5,0.44,0.65,0.6,0.85,0.79,1,10
0,0.13,0.05,0.55,0.36,0.64,0.6,0.89,0.85,1,10
0,0.12,0.09,0.23,0.18,0.89,0.45,0.94,0.82,1,10
0,0.26,0.22,0.52,0.4,0.64,0.6,0.82,0.79,1,10
0,0.39,0.15,0.62,0.44,0.65,0.6,0.89,0.78,1,10
0,0.55,0.42,0.59,0.53,0.65,0.6,0.91,0.84,1,10
0,0.31,0.27,0.6,0.52,0.63,0.61,0.92,0.8,1,10
0,0.42,0.26,0.61,0.56,0.63,0.61,0.97,0.92,1,10
0,0.5,0.31,0.55,0.52,0.63,0.61,0.9,0.85,1,10
0,0.23,0.09,0.46,0.41,0.65,0.6,0.82,0.79,1,10
0,0.49,0.19,0.62,0.52,0.65,0.6,0.9,0.79,1,10
0,0.44,0.27,0.52,0.46,0.64,0.6,0.89,0.78,1,10
0,0.01,0.01,0.56,0.48,0.66,0.59,0.98,0.83,1,10
0,0.24,0.21,0.59,0.54,0.63,0.61,0.86,0.83,1,10
0,0.52,0.2,0.61,0.45,0.65,0.6,0.91,0.79,1,10
0,0.44,0.38,0.63,0.57,0.63,0.61,0.86,0.77,1,10
0,0.6,0.23,0.62,0.53,0.63,0.61,0.92,0.8,1,10
0,0.02,0.01,0.57,0.44,0.73,0.55,0.97,0.87,1,10
0,0.02,0.01,0.25,0.2,0.69,0.57,0.98,0.92,1,10
0,0.26,0.16,0.51,0.38,0.69,0.57,0.96,0.87,1,10
0,0.33,0.13,0.46,0.33,0.67,0.59,0.95,0.81,1,10
0,0.24,0.19,0.55,0.41,0.65,0.6,0.87,0.83,1,10
0,0.6,0.37,0.61,0.55,0.64,0.61,0.95,0.9,1,10
0,0.02,0.01,0.45,0.35,0.7,0.57,0.99,0.93,1,10
0,0.05,0.03,0.56,0.44,0.73,0.55,0.86,0.79,1,10
0,0.4,0.34,0.55,0.47,0.66,0.59,0.97,0.82,1,10
0,0.11,0.09,0.45,0.31,0.81,0.5,0.86,0.77,1,10
0,0.1,0.06,0.39,0.27,0.84,0.48,0.96,0.89,1,10
0,0.52,0.39,0.57,0.53,0.65,0.6,0.99,0.84,1,10
0,0.28,0.21,0.59,0.5,0.64,0.61,1,0.85,1,10
0,0.5,0.31,0.54,0.51,0.64,0.61,0.93,0.81,1,10
0,0.52,0.44,0.58,0.55,0.62,0.61,0.86,0.83,1,10
0,0.11,0.08,0.56,0.38,0.66,0.59,0.91,0.86,1,10
0,0.2,0.08,0.48,0.39,0.64,0.6,0.96,0.82,1,10
0,0.06,0.04,0.29,0.23,0.74,0.54,0.87,0.82,1,10
0,0.18,0.07,0.51,0.4,0.68,0.58,0.85,0.75,1,10
0,0.36,0.28,0.54,0.44,0.65,0.6,0.84,0.81,1,10
0,0.61,0.47,0.62,0.58,0.63,0.61,0.88,0.82,1,10
0,0.58,0.49,0.6,0.56,0.63,0.61,0.9,0.86,1,10
0,0.62,0.39,0.63,0.57,0.63,0.61,0.84,0.8,1,10
0,0.03,0.02,0.15,0.12,0.77,0.52,0.96,0.86,1,10
0,0.58,0.49,0.58,0.56,0.65,0.6,0.85,0.75,1,10
0,0.44,0.17,0.5,0.42,0.68,0.58,0.95,0.86,1,10
0,0.29,0.18,0.6,0.54,0.67,0.59,0.92,0.79,1,10
0,0.21,0.13,0.61,0.42,0.64,0.61,0.85,0.81,1,10
0,0.43,0.37,0.56,0.54,0.64,0.6,0.95,0.9,1,10
0,0.47,0.36,0.61,0.51,0.68,0.58,0.92,0.84,1,10
0,0.48,0.37,0.55,0.53,0.67,0.58,0.95,0.89,1,10
0,0.08,0.05,0.47,0.37,0.77,0.52,0.93,0.83,1,10
0,0.57,0.35,0.61,0.51,0.65,0.6,0.94,0.81,1,10
0,0.56,0.34,0.6,0.56,0.63,0.61,0.88,0.77,1,10
0,0.59,0.5,0.62,0.6,0.63,0.61,0.98,0.84,1,10
0,0.55,0.21,0.58,0.49,0.66,0.59,0.83,0.79,1,10
0,0.05,0.03,0.3,0.2,0.69,0.57,0.91,0.86,1,10
0,0.15,0.12,0.52,0.46,0.72,0.56,0.85,0.78,1,10
0,0.04,0.03,0.39,0.31,0.71,0.56,0.84,0.8,1,10
0,0.58,0.5,0.6,0.57,0.63,0.61,0.97,0.83,1,10
0,0.48,0.41,0.58,0.54,0.63,0.61,0.92,0.8,1,10
0,0.56,0.35,0.6,0.56,0.64,0.61,0.92,0.8,1,10
0,0.62,0.24,0.62,0.53,0.64,0.6,0.85,0.81,1,10
0,0.54,0.41,0.61,0.59,0.63,0.61,0.85,0.79,1,10
0,0.16,0.1,0.55,0.44,0.67,0.58,0.9,0.85,1,10
0,0.01,0.01,0.02,0.02,0.68,0.58,0.87,0.76,1,10
0,0.19,0.16,0.41,0.37,0.69,0.57,0.96,0.91,1,10
0,0.44,0.17,0.63,0.46,0.67,0.59,0.87,0.76,1,10
0,0.09,0.08,0.27,0.22,0.74,0.54,0.89,0.76,1,10
0,0.46,0.17,0.57,0.51,0.65,0.6,0.83,0.78,1,10
0,0.57,0.35,0.57,0.48,0.66,0.59,0.92,0.87,1,10
0,0.32,0.2,0.55,0.47,0.71,0.56,0.97,0.91,1,10
0,0.01,0.01,0.63,0.48,0.63,0.61,0.99,0.9,1,10
0,0.05,0.03,0.14,0.1,0.78,0.52,0.85,0.77,1,10
0,0.51,0.39,0.55,0.53,0.63,0.61,0.83,0.78,1,10
0,0.21,0.16,0.54,0.45,0.72,0.56,0.91,0.82,1,10
0,0.56,0.22,0.57,0.52,0.63,0.61,0.88,0.84,1,10
0,0.25,0.19,0.61,0.55,0.66,0.59,0.86,0.8,1,10
0,0.61,0.47,0.62,0.56,0.62,0.61,0.94,0.86,1,10
0,0.51,0.32,0.56,0.5,0.63,0.61,0.91,0.8,1,10
0,0.53,0.4,0.61,0.58,0.63,0.61,0.91,0.87,1,10
0,0.12,0.11,0.42,0.35,0.79,0.51,0.89,0.8,1,10
0,0.1,0.07,0.25,0.22,0.74,0.54,0.96,0.86,1,10
0,0.44,0.17,0.55,0.4,0.75,0.54,0.94,0.78,1,10
0,0.08,0.06,0.56,0.49,0.64,0.6,0.87,0.83,1,10
0,0.62,0.24,0.62,0.56,0.62,0.61,0.85,0.82,1,10
0,0.39,0.15,0.62,0.44,0.65,0.6,0.94,0.89,1,10
0,0.34,0.21,0.6,0.55,0.66,0.59,0.9,0.83,1,10
0,0.6,0.51,0.63,0.59,0.64,0.61,0.94,0.86,1,10
0,0.12,0.09,0.33,0.29,0.82,0.49,0.97,0.9,1,10
0,0.56,0.21,0.6,0.45,0.63,0.61,0.93,0.88,1,10
0,0.11,0.04,0.3,0.2,0.69,0.57,0.92,0.84,1,10
0,0.29,0.18,0.61,0.51,0.63,0.61,0.89,0.82,1,10
0,0.53,0.33,0.56,0.52,0.63,0.61,0.96,0.91,1,10
0,0.55,0.21,0.62,0.46,0.64,0.6,0.84,0.78,1,10
0,0.44,0.17,0.57,0.48,0.64,0.6,0.98,0.84,1,10
0,0.1,0.08,0.36,0.25,0.65,0.6,0.84,0.8,1,10
0,0.07,0.04,0.49,0.32,0.71,0.56,0.96,0.9,1,10
0,0.25,0.19,0.45,0.41,0.64,0.61,0.95,0.9,1,10
0,0.32,0.27,0.61,0.56,0.63,0.61,0.93,0.85,1,10
0,0.59,0.22,0.59,0.51,0.64,0.61,0.91,0.79,1,10
0,0.13,0.08,0.4,0.33,0.8,0.51,0.88,0.79,1,10
0,0.09,0.06,0.51,0.44,0.67,0.58,1,0.9,1,10
0,0.28,0.21,0.48,0.44,0.67,0.58,0.97,0.82,1,10
0,0.55,0.34,0.56,0.53,0.65,0.6,0.84,0.8,1,10
0,0.36,0.31,0.61,0.56,0.65,0.6,0.92,0.84,1,10
0,0.15,0.11,0.64,0.44,0.73,0.55,0.84,0.73,1,10
0,0.09,0.08,0.57,0.5,0.63,0.61,0.86,0.8,1,10
0,0.12,0.1,0.58,0.47,0.63,0.61,0.99,0.85,1,10
0,0.53,0.41,0.62,0.59,0.63,0.61,0.87,0.83,1,10
0,0.53,0.33,0.59,0.53,0.64,0.6,0.98,0.92,1,10
0,0.14,0.11,0.38,0.28,0.72,0.55,0.83,0.79,1,10
0,0.55,0.42,0.59,0.53,0.63,0.61,0.85,0.82,1,10
0,0.14,0.11,0.56,0.5,0.69,0.57,0.83,0.79,1,10
0,0.23,0.09,0.58,0.51,0.63,0.61,0.97,0.83,1,10
0,0.42,0.16,0.46,0.35,0.64,0.6,0.85,0.81,1,10
0,0.32,0.12,0.53,0.47,0.66,0.59,0.89,0.82,1,10
0,0.09,0.07,0.57,0.38,0.77,0.53,0.84,0.72,1,10
0,0.47,0.18,0.55,0.46,0.64,0.6,0.99,0.93,1,10
0,0.23,0.09,0.56,0.49,0.64,0.6,0.87,0.77,1,10
0,0.35,0.13,0.62,0.43,0.73,0.55,0.92,0.87,1,10
0,0.35,0.22,0.47,0.41,0.65,0.6,0.97,0.88,1,10
0,0.16,0.12,0.59,0.48,0.63,0.61,0.97,0.83,1,10
0,0.56,0.48,0.61,0.59,0.63,0.61,0.93,0.88,1,10
0,0.02,0.02,0.29,0.23,0.74,0.54,0.85,0.8,1,10
0,0.59,0.45,0.6,0.58,0.62,0.62,0.97,0.88,1,10
0,0.45,0.38,0.57,0.52,0.63,0.61,0.94,0.89,1,10
0,0.22,0.08,0.39,0.27,0.68,0.58,0.88,0.81,1,10
0,0.49,0.19,0.55,0.46,0.64,0.6,0.86,0.76,1,10
0,0.01,0.01,0.56,0.35,0.66,0.59,1,0.9,1,10
0,0.4,0.34,0.54,0.51,0.63,0.61,0.93,0.88,1,10
0,0.05,0.03,0.23,0.18,0.89,0.45,0.91,0.8,1,10
0,0.46,0.35,0.63,0.57,0.65,0.6,0.86,0.76,1,10
0,0.54,0.41,0.6,0.57,0.62,0.62,1,0.94,1,10
0,0.23,0.19,0.47,0.43,0.65,0.6,0.97,0.83,1,10
0,0.62,0.47,0.62,0.59,0.62,0.62,0.91,0.8,1,10
0,0.01,0.01,0.4,0.25,0.85,0.48,0.85,0.8,1,10
0,0.54,0.33,0.57,0.48,0.64,0.6,0.96,0.91,1,10
0,0.38,0.24,0.51,0.41,0.64,0.61,0.96,0.83,1,10
0,0.52,0.4,0.62,0.54,0.63,0.61,0.89,0.82,1,10
0,0.51,0.2,0.55,0.42,0.65,0.6,0.86,0.8,1,10
0,0.61,0.23,0.63,0.48,0.7,0.57,0.88,0.8,1,10
0,0.01,0.01,0.22,0.19,0.88,0.45,0.95,0.83,1,10
0,0.16,0.14,0.56,0.5,0.65,0.6,0.82,0.78,1,10
0,0.03,0.02,0.34,0.3,0.82,0.49,0.97,0.9,1,10
0,0.26,0.22,0.64,0.54,0.67,0.59,0.84,0.78,1,10
0,0.15,0.06,0.36,0.29,0.67,0.58,0.98,0.89,1,10
0,0.31,0.26,0.58,0.46,0.72,0.56,0.83,0.79,1,10
0,0.4,0.24,0.61,0.52,0.68,0.58,0.85,0.75,1,10
0,0.45,0.39,0.6,0.57,0.63,0.61,0.95,0.82,1,10
0,0.11,0.09,0.27,0.23,0.74,0.54,0.95,0.79,1,10
0,0.29,0.18,0.54,0.49,0.7,0.57,0.88,0.76,1,10
0,0.07,0.06,0.45,0.3,0.81,0.5,0.83,0.7,1,10
0,0.28,0.24,0.54,0.47,0.64,0.6,0.93,0.8,1,10
0,0.24,0.09,0.7,0.47,0.71,0.56,0.98,0.82,1,10
0,0.58,0.5,0.61,0.58,0.63,0.61,0.9,0.83,1,10
0,0.57,0.22,0.61,0.56,0.64,0.61,0.96,0.88,1,10
0,0.31,0.27,0.61,0.53,0.63,0.61,0.97,0.83,1,10
0,0.11,0.07,0.55,0.48,0.64,0.6,0.92,0.8,1,10
0,0.59,0.5,0.62,0.6,0.62,0.62,0.84,0.79,1,10
0,0.31,0.12,0.51,0.42,0.68,0.58,0.95,0.9,1,10
0,0.43,0.37,0.58,0.53,0.63,0.61,0.99,0.9,1,10
0,0.13,0.11,0.56,0.49,0.66,0.59,0.94,0.81,1,10
0,0.51,0.44,0.55,0.54,0.63,0.61,0.95,0.82,1,10
0,0.26,0.1,0.62,0.55,0.63,0.61,0.91,0.8,1,10
0,0.58,0.5,0.63,0.6,0.63,0.61,0.91,0.87,1,10
0,0.16,0.14,0.6,0.42,0.64,0.61,0.86,0.82,1,10
0,0.57,0.48,0.58,0.56,0.63,0.61,0.91,0.87,1,10
0,0.01,0.01,0.18,0.14,0.77,0.53,0.95,0.89,1,10
0,0.15,0.06,0.5,0.43,0.68,0.58,0.89,0.77,1,10
0,0.15,0.12,0.6,0.53,0.67,0.58,0.88,0.81,1,10
0,0.48,0.18,0.51,0.46,0.72,0.56,0.82,0.78,1,10
0,0.1,0.06,0.39,0.34,0.65,0.6,0.87,0.81,1,10
0,0.21,0.13,0.38,0.35,0.7,0.57,0.97,0.91,1,10
0,0.28,0.17,0.5,0.45,0.72,0.55,0.82,0.78,1,10
0,0.36,0.22,0.59,0.54,0.63,0.61,0.9,0.86,1,10
0,0.06,0.05,0.59,0.46,0.63,0.61,0.85,0.79,1,10
0,0.1,0.09,0.21,0.16,0.76,0.53,0.98,0.81,1,10
0,0.01,0,0.23,0.14,0.7,0.57,0.9,0.77,1,10
0,0.55,0.42,0.61,0.58,0.63,0.61,0.99,0.93,1,10
0,0.05,0.02,0.31,0.2,0.75,0.54,0.85,0.73,1,10
0,0.56,0.43,0.61,0.59,0.64,0.61,0.9,0.86,1,10
0,0.46,0.39,0.6,0.55,0.63,0.61,0.86,0.83,1,10
0,0.13,0.1,0.38,0.31,0.65,0.6,0.91,0.79,1,10
0,0.03,0.01,0.59,0.46,0.67,0.59,0.91,0.78,1,10
0,0.09,0.07,0.6,0.52,0.65,0.6,0.95,0.89,1,10
0,0.04,0.03,0.48,0.38,0.66,0.59,0.88,0.84,1,10
0,0.24,0.09,0.61,0.53,0.63,0.61,0.9,0.83,1,10
0,0.04,0.02,0.35,0.22,0.86,0.47,0.91,0.74,1,10
0,0.03,0.02,0.41,0.26,0.84,0.48,0.92,0.82,1,10
0,0.17,0.14,0.39,0.29,0.67,0.58,0.96,0.81,1,10
0,0.2,0.08,0.45,0.4,0.64,0.6,0.87,0.81,1,10
0,0.02,0.02,0.58,0.45,0.65,0.6,0.94,0.81,1,10
0,0.26,0.22,0.65,0.49,0.66,0.59,0.93,0.88,1,10
0,0.28,0.22,0.55,0.42,0.65,0.6,0.97,0.91,1,10
0,0.13,0.12,0.3,0.23,0.68,0.58,0.92,0.79,1,10
0,0.4,0.15,0.62,0.51,0.68,0.58,1,0.94,1,10
0,0.38,0.24,0.58,0.53,0.64,0.6,0.85,0.76,1,10
0,0.11,0.09,0.35,0.29,0.82,0.49,0.93,0.86,1,10
0,0.2,0.12,0.5,0.44,0.67,0.58,0.89,0.77,1,10
0,0.51,0.39,0.62,0.59,0.64,0.61,0.95,0.82,1,10
0,0.03,0.02,0.54,0.42,0.68,0.58,0.96,0.81,1,10
0,0.06,0.05,0.34,0.3,0.67,0.58,0.85,0.79,1,10
0,0.09,0.07,0.4,0.27,0.68,0.58,0.81,0.78,1,10
0,0.12,0.07,0.35,0.31,0.65,0.6,0.89,0.78,1,10
0,0.2,0.08,0.55,0.44,0.67,0.58,0.97,0.91,1,10
0,0.2,0.17,0.4,0.31,0.81,0.5,0.88,0.79,1,10
0,0.05,0.04,0.53,0.34,0.65,0.6,0.88,0.84,1,10
0,0.38,0.24,0.6,0.55,0.63,0.61,0.98,0.84,1,10
0,0.65,0.4,0.65,0.56,0.66,0.59,0.96,0.82,1,10
0,0.22,0.17,0.4,0.37,0.7,0.57,0.87,0.8,1,10
0,0.33,0.13,0.49,0.43,0.68,0.58,1,0.9,1,10
0,0.41,0.26,0.59,0.51,0.63,0.61,0.96,0.83,1,10
0,0.28,0.24,0.62,0.47,0.63,0.61,0.88,0.84,1,10
0,0.55,0.47,0.62,0.6,0.62,0.61,0.95,0.9,1,10
0,0.36,0.22,0.56,0.51,0.63,0.61,0.98,0.92,1,10
0,0.1,0.06,0.38,0.33,0.79,0.51,0.88,0.74,1,10
0,0.56,0.34,0.57,0.48,0.63,0.61,0.85,0.76,1,10
0,0.14,0.12,0.28,0.22,0.66,0.59,0.92,0.84,1,10
0,0.29,0.24,0.64,0.58,0.64,0.6,0.86,0.8,1,10
0,0.44,0.17,0.52,0.47,0.71,0.56,0.82,0.76,1,10
0,0.09,0.04,0.53,0.34,0.67,0.59,0.81,0.78,1,10
0,0.53,0.4,0.55,0.51,0.64,0.61,0.85,0.79,1,10
0,0.08,0.06,0.19,0.14,0.91,0.44,0.98,0.9,1,10
0,0.35,0.13,0.64,0.52,0.68,0.58,0.97,0.82,1,10
0,0.55,0.21,0.56,0.51,0.69,0.58,0.87,0.76,1,10
0,0,0,0.58,0.49,0.7,0.57,0.98,0.82,1,10
0,0.21,0.18,0.56,0.51,0.64,0.61,0.85,0.79,1,10
0,0.59,0.22,0.62,0.56,0.65,0.6,0.92,0.84,1,10
0,0.05,0.03,0.55,0.43,0.73,0.55,0.91,0.83,1,10
0,0.22,0.09,0.51,0.41,0.75,0.54,0.87,0.8,1,10
0,0.06,0.04,0.15,0.12,0.77,0.52,0.98,0.91,1,10
0,0.6,0.23,0.61,0.52,0.68,0.58,0.97,0.91,1,10
0,0.01,0.01,0.24,0.2,0.75,0.54,0.84,0.72,1,10
0,0.29,0.18,0.54,0.45,0.67,0.59,0.94,0.89,1,10
0,0.15,0.11,0.4,0.29,0.65,0.6,0.98,0.92,1,10
0,0.57,0.43,0.61,0.58,0.64,0.6,0.85,0.79,1,10
0,0.61,0.38,0.62,0.58,0.63,0.61,0.87,0.77,1,10
0,0.37,0.32,0.52,0.49,0.64,0.6,0.89,0.78,1,10
0,0.57,0.49,0.6,0.56,0.63,0.61,0.86,0.8,1,10
0,0.1,0.08,0.64,0.56,0.66,0.59,0.88,0.81,1,10
0,0.53,0.41,0.57,0.53,0.65,0.6,0.87,0.81,1,10
0,0.42,0.26,0.58,0.46,0.67,0.59,0.9,0.78,1,10
0,0.04,0.02,0.3,0.24,0.74,0.54,0.84,0.73,1,10
0,0.52,0.44,0.62,0.59,0.63,0.61,0.88,0.84,1,10
0,0.57,0.44,0.62,0.55,0.62,0.61,0.96,0.88,1,10
0,0.65,0.4,0.65,0.56,0.66,0.59,0.94,0.89,1,10
0,0.22,0.14,0.38,0.29,0.82,0.49,0.91,0.75,1,10
0,0.58,0.36,0.62,0.56,0.62,0.61,0.97,0.92,1,10
0,0.39,0.24,0.49,0.43,0.65,0.6,0.84,0.81,1,10
0,0.01,0.01,0.27,0.23,0.66,0.59,0.92,0.87,1,10
0,0.61,0.37,0.63,0.59,0.63,0.61,0.96,0.87,1,10
0,0.34,0.26,0.6,0.55,0.66,0.59,0.92,0.84,1,10
0,0.06,0.05,0.11,0.1,0.94,0.42,0.97,0.84,1,10
0,0.02,0.02,0.67,0.42,0.68,0.58,0.89,0.82,1,10
0,0.38,0.15,0.45,0.4,0.68,0.58,0.89,0.81,1,10
0,0.01,0.01,0.51,0.44,0.65,0.6,0.96,0.82,1,10
0,0.27,0.21,0.59,0.5,0.64,0.61,0.9,0.86,1,10
0,0.39,0.24,0.59,0.51,0.63,0.61,0.92,0.88,1,10
0,0.47,0.29,0.62,0.49,0.63,0.61,0.87,0.81,1,10
0,0.33,0.13,0.56,0.46,0.64,0.6,0.92,0.8,1,10
0,0.56,0.21,0.66,0.55,0.66,0.59,0.84,0.81,1,10
0,0.08,0.05,0.29,0.25,0.68,0.58,0.95,0.81,1,10
0,0.52,0.2,0.56,0.48,0.66,0.59,0.92,0.84,1,10
0,0.09,0.04,0.27,0.21,0.66,0.59,0.94,0.89,1,10
0,0.55,0.47,0.61,0.59,0.64,0.61,0.89,0.78,1,10
0,0.07,0.05,0.51,0.4,0.66,0.59,0.88,0.84,1,10
0,0.08,0.03,0.24,0.16,0.76,0.53,0.81,0.74,1,10
0,0.3,0.23,0.53,0.46,0.63,0.61,0.94,0.86,1,10
0,0.62,0.24,0.62,0.57,0.63,0.61,0.91,0.84,1,10
0,0.29,0.18,0.62,0.51,0.64,0.61,0.91,0.84,1,10
0,0.03,0.02,0.25,0.2,0.88,0.46,1,0.92,1,10
0,0.12,0.09,0.61,0.49,0.7,0.57,0.93,0.85,1,10
